,Unnamed: 0,STORE NAME,LICENSE ID,ACCOUNT NUMBER,SQUARE FEET,BUFFER SIZE,ADDRESS,ZIP CODE,COMMUNITY AREA NAME,COMMUNITY AREA,WARD,CENSUS TRACT,CENSUS BLOCK,LATITUDE,LONGITUDE,x,y
256,256,"Kan-Zaman Mart, Inc.",1119908.0,209575.0,4600.0,B,2005 S MICHIGAN AVE,60616,NEAR SOUTH SIDE,33,2,17031330100,170313000000000.0,41.85531767,-87.62372652,448227.4919180948,4633900.5500457045
257,257,KAPS FOODS,57817.0,18562.0,4100.0,B,3557 S CALIFORNIA AVE,60632,BRIGHTON PARK,58,12,17031580100,170316000000000.0,41.82838364,-87.69462017,442318.7386750528,4630955.328850975
258,258,KEY FOOD LIQUOR,17551.0,7109.0,3800.0,B,13355 S INDIANA AVE,60827,RIVERDALE,54,9,17031540101,170315000000000.0,41.65197282,-87.61708374,448616.9521556917,4611320.241440687
259,259,KHALIL FOOD & LIQUOR,46846.0,16717.0,3000.0,B,146 W 103RD ST,60628,ROSELAND,49,9,17031490700,170315000000000.0,41.70721814,-87.62775156,447773.3528201101,4617460.179475661
260,260,KING FOOD & LIQUOR,40321.0,2926.0,3750.0,B,6858 S HALSTED ST,60621,ENGLEWOOD,68,6,17031681100,170317000000000.0,41.7689263,-87.644656,446418.27741186344,4624321.692781058
261,261,KOL TUV KOSHER FOODS INC,12952.0,6158.0,3000.0,B,2938 W DEVON AVE,60659,WEST RIDGE,2,50,17031020601,170310000000000.0,41.99760128,-87.70361267,441726.12776181026,4649749.315945038
262,262,KORDIAN'S MARKET,28114.0,11448.0,4610.0,B,6332 W HIGGINS AVE,60630,JEFFERSON PARK,11,45,17031110300,170311000000000.0,41.97598405,-87.78656131,434834.15542890143,4647408.940471535
263,263,"KRAKUS DELI,  INC",1222467.0,229704.0,3500.0,B,5155 W ADDISON ST,60641,PORTAGE PARK,15,38,17031151001,170312000000000.0,41.9458951,-87.75664585,437283.138211712,4644045.865147722
264,264,LA CASA DEL PUEBLO INC,31675.0,14392.0,10001.0,A,1810 S BLUE ISLAND AVE,60608,LOWER WEST SIDE,31,25,17031310600,170313000000000.0,41.85745275,-87.66168833,445078.27812384546,4634161.1872668
265,265,LA CIENEGA SUPER FOOD INC,65173.0,20310.0,10000.0,A,10736 S EWING AVE,60617,EAST SIDE,52,10,17031520300,170315000000000.0,41.69981485,-87.53542689,455449.3478737752,4616586.363109812
266,266,LA FERIA GROCERY,26609.0,11067.0,10001.0,A,9704 S COMMERCIAL AVE,60617,SOUTH DEERING,51,10,17031510100,170315000000000.0,41.71891216,-87.5511743,454152.6377503854,4618714.884770143
267,267,LA GUERRERENSE,67114.0,43885.0,3000.0,B,4149 W ARMITAGE AVE,60639,HERMOSA,20,30,17031831200,170318000000000.0,41.917,-87.73098926,439382.42146108905,4640819.230195352
268,268,LA INTERNATIONAL,57700.0,18542.0,3000.0,B,4301 S ARCHER AVE,60632,BRIGHTON PARK,58,14,17031580502,170316000000000.0,41.81530069,-87.7020416,441690.5910311661,4629507.786391796
269,269,LA JALISCIENCE,4749.0,23661.0,3000.0,B,3239 W 26TH ST,60623,SOUTH LAWNDALE,30,22,17031840800,170318000000000.0,41.84438799,-87.7064971,441347.08798621694,4632740.280503575
270,270,"LA LOMA ""CARNICERIA Y TAQUERIA""",49880.0,17241.0,4501.0,B,2535 N LARAMIE AVE,60639,BELMONT CRAGIN,19,31,17031190800,170312000000000.0,41.92703609,-87.75610618,437309.4028673338,4641951.579553702
271,271,LA MERCED INC,6834.0,3685.0,10001.0,A,4335 W 26TH ST,60623,SOUTH LAWNDALE,30,22,17031301801,170313000000000.0,41.8440328,-87.73243286,439193.5694905689,4632718.882866163
272,272,"LA NUEVA IMAGEN GROCERY, INC.",1804216.0,315282.0,3000.0,B,2459 S MILLARD AVE,60623,SOUTH LAWNDALE,30,22,17031300600,170313000000000.0,41.8462971,-87.71591643,440566.8640057063,4632958.718741956
273,273,LA PERLA TAPATIA BAKERY,1698.0,85292.0,3000.0,B,4214 W NORTH AVE,60639,HUMBOLDT PARK,23,30,17031230500,170312000000000.0,41.90991975,-87.73197126,439294.2792251115,4640033.817583563
274,274,LA PLAMA,22662.0,63389.0,15000.0,A,4173 S ARCHER AVE,60632,BRIGHTON PARK,58,14,17031580501,170316000000000.0,41.81757931,-87.69832059,442001.7043204155,4629758.2547121765
275,275,LA PROVIDENCIA FOOD MART,16986.0,6991.0,2572.0,B,1658 W 21ST ST,60608,LOWER WEST SIDE,31,25,17031310800,170313000000000.0,41.85421937,-87.66845816,444513.5683336961,4633806.547671316
276,276,"LA UNICA FOOD MART, INC.",491.0,90.0,5000.0,B,1515 W DEVON AVE,60660,EDGEWATER,77,40,17031030200,170310000000000.0,41.99799346,-87.66842789,444640.51917166554,4649769.512967146
277,277,LAKE VIEW FOODS INC,2055.0,408.0,3100.0,B,4106 N SHERIDAN RD,60613,UPTOWN,3,46,17031032100,170310000000000.0,41.9570403,-87.65476289,445737.5098191005,4645213.772088032
278,278,L'APPETITO,42672.0,16220.0,2900.0,B,875 N MICHIGAN AVE,60611,NEAR NORTH SIDE,8,42,17031081300,170311000000000.0,41.89894854,-87.62397499,448242.08511130663,4638744.913209806
279,279,LARAMIE BAKERY & DELI,2014141.0,350093.0,12331.0,A,3232 N HARLEM AVE,60634,DUNNING,17,36,17031170800,170312000000000.0,41.93898597,-87.80692906,433108.0130252539,4643316.76777356
280,280,"LATIN GROCERY & LIQUOR, INC",20046.0,8064.0,10001.0,A,3800 W NORTH AVE,60647,HUMBOLDT PARK,23,30,17031230400,170312000000000.0,41.91004942,-87.72145808,440166.3114630436,4640040.827249641
281,281,LAWNDALE FOOD MARKET,39529.0,15829.0,6000.0,B,3705 W 16TH ST,60623,NORTH LAWNDALE,29,24,17031292200,170313000000000.0,41.85883397,-87.71786719,440416.553746905,4634352.0012748195
282,282,Laxi Liquor,47780.0,11112.0,3200.0,B,6922 W GRAND AVE,60707,MONTCLARE,18,36,17031831600,170318000000000.0,41.9236807,-87.79867613,433776.3307474018,4641611.036494759
283,283,LEMEN SUN CORP.,28022.0,11427.0,3600.0,B,2832 S WENTWORTH AVE,60616,ARMOUR SQUARE,34,11,17031340400,170313000000000.0,41.84160448,-87.6319155,447536.55797069956,4632382.9902498815
284,284,LINDO MICHOACAN,42744.0,86194.0,8600.0,B,3142 W LAWRENCE AVE,60625,ALBANY PARK,14,33,17031140100,170311000000000.0,41.96857277,-87.7077877,441353.7120765165,4646529.146708592
285,285,LOGAN CERTIFIED FOODS CORP,1046303.0,23391.0,4500.0,B,2857 W DIVERSEY AVE,60647,LOGAN SQUARE,22,35,17031220400,170312000000000.0,41.93197047,-87.69993162,441971.470534769,4642459.889940256
286,286,LORETO GROCERY,76774.0,22681.0,4499.0,B,4600 S FAIRFIELD AVE,60632,BRIGHTON PARK,58,12,17031842800,170318000000000.0,41.81000148,-87.69318135,442421.75432667154,4628913.461261517
287,287,LOS CUATRO HERMANOS GROCERY,7790.0,62837.0,10001.0,A,1858 S ALLPORT ST,60608,LOWER WEST SIDE,31,25,17031310600,170313000000000.0,41.85620222,-87.65774497,445404.5244889611,4634019.829904463
288,288,LOS POTRILLOS,1650212.0,299177.0,7000.0,B,3624 W BELMONT AVE,60618,AVONDALE,21,35,17031831100,170318000000000.0,41.93930952,-87.71853994,440435.5500835022,4643287.496194272
289,289,LOS SAUCES GROCERY,1223250.0,230035.0,2800.0,B,5852 W DIVERSEY AVE,60639,BELMONT CRAGIN,19,30,17031190402,170312000000000.0,41.9312882,-87.77324145,435892.9244415938,4642436.35565237
290,290,LUCIANO'S GROCERY-18TH ST,1380524.0,265429.0,6000.0,B,1714 W 18TH ST,60608,LOWER WEST SIDE,31,25,17031310800,170313000000000.0,41.85785657,-87.6694196,444436.91045285616,4634210.996463501
291,291,LUX 2 FOOD & LIQUOR,1869021.0,322813.0,2500.0,B,7550 S MAY ST,60620,AUBURN GRESHAM,71,17,17031710200,170317000000000.0,41.7561627,-87.6528196,445728.9876010695,4622909.731078506
292,292,M & D VARIETY STORE,18355.0,7524.0,4500.0,B,1300 W 111TH ST,60643,MORGAN PARK,75,34,17031750100,170318000000000.0,41.69231963,-87.65466321,445521.8171172803,4615822.760605555
293,293,M & J LIQUOR & GROCERY,15168.0,6639.0,2900.0,B,3654 W LAWRENCE AVE,60625,ALBANY PARK,14,39,17031140301,170311000000000.0,41.96843458,-87.72048101,440301.8274179751,4646522.570382245
294,294,MACIAS PRODUCE INC.,1648017.0,297549.0,7000.0,B,8933 S COMMERCIAL AVE,60617,SOUTH CHICAGO,46,10,17031833900,170318000000000.0,41.73273359,-87.55117278,454162.58936866734,4620249.39622743
295,295,MAKOLA AFRICAN SUPERMARKET #2,2008279.0,279945.0,3500.0,B,4501 N SHERIDAN RD,60640,UPTOWN,3,46,17031031502,170310000000000.0,41.96365028,-87.65462219,445754.7767803622,4645947.581594068
296,296,MANDY'S LIQUOR,17168.0,7030.0,3000.0,B,1957 W LAWRENCE AVE,60640,LINCOLN SQUARE,4,47,17031830800,170318000000000.0,41.96865614,-87.67843848,443785.63274012407,4646518.7295372365
297,297,MARIO 'S BUTCHER SHOP FD CNTR,4248.0,85432.0,10001.0,A,5817 W MADISON ST,60644,AUSTIN,25,29,17031252101,170313000000000.0,41.88004498,-87.77049338,436069.65568563517,4636744.865796177
298,298,MARKET IN THE PARK,1334026.0,258947.0,5049.0,B,5050 S LAKE SHORE DR,60615,KENWOOD,39,4,17031390700,170314000000000.0,41.80287978,-87.58184369,451664.5650212073,4628054.165762325
299,299,MA'S & PA'S GROCERY SNACK SHOP,7302.0,3806.0,4500.0,B,804 S CALIFORNIA AVE,60612,EAST GARFIELD PARK,27,2,17031271800,170313000000000.0,41.87087764,-87.69616688,442228.5472337718,4635674.343582382
300,300,MAYFAIR MARKET PLACE,1948869.0,340165.0,12000.0,A,4728 N PULASKI RD,60630,ALBANY PARK,14,39,140500,170311000000000.0,41.96726667,-87.72814705,439665.5230233807,4646398.26840253
301,301,MAYFLOWER FOOD,1168793.0,17975.0,6000.0,B,2104 S ARCHER AVE,60616,ARMOUR SQUARE,34,25,17031841100,170318000000000.0,41.8542653,-87.63218951,447524.1568266819,4633788.8462135615
302,302,MEHRAB ZABIHA MEAT & TOBACCO,1094121.0,207539.0,3000.0,B,2445 W DEVON AVE,60659,WEST RIDGE,2,50,17031020802,170310000000000.0,41.99759202,-87.69166812,442715.38364540244,4649740.227837537
303,303,MELISSA'S FOOD & LIQUORS INC,29494.0,11681.0,3500.0,B,3867 W GRAND AVE,60651,HUMBOLDT PARK,23,27,17031230700,170312000000000.0,41.90505945,-87.72395138,439954.85396103683,4639488.543006378
304,304,MI MEXICO GROCERY,1494240.0,277614.0,2600.0,B,2601 W 59TH ST,60629,CHICAGO LAWN,66,16,17031835000,170318000000000.0,41.78637634,-87.68877651,442766.62137026654,4626287.518212922
305,305,MIARA'S CONT'L PASTRY DELI INC,10400.0,4623.0,5000.0,B,7051 W ADDISON ST,60634,DUNNING,17,36,17031171000,170312000000000.0,41.94523382,-87.80292664,433446.30182427657,4644007.34430021
306,306,MICELI'S DELI & FOOD MART,44924.0,16493.0,4000.0,B,2448 S OAKLEY AVE,60608,LOWER WEST SIDE,31,25,17031841300,170318000000000.0,41.84702046,-87.68319955,443283.5704073916,4633016.906387729
307,307,MICHAELS FRESH MARKET,2043177.0,354856.0,41000.0,A,1300 E 47TH ST,60653,KENWOOD,39,4,17031390100,170314000000000.0,41.80977273,-87.59496089,450580.17463325383,4628826.920466846
308,308,MID TOWN FOODS,39968.0,15264.0,3520.0,B,3855 W DIVISION ST,60651,HUMBOLDT PARK,23,27,17031231200,170312000000000.0,41.90258387,-87.72361925,439980.08269954874,4639213.451972838
309,309,MINI MERCADO LA BETANIA,33473.0,3205.0,2640.0,B,2800 S TRIPP AVE,60623,SOUTH LAWNDALE,30,22,17031301803,170313000000000.0,41.84039654,-87.73067501,439336.0720494706,4632313.917434085
310,310,MLB FOOD,1884977.0,326392.0,2500.0,B,613 E 67TH ST,60637,WOODLAWN,42,20,17031421200,170314000000000.0,41.7729559,-87.61005781,449297.15330406197,4624748.104202284
311,311,MOO & OINK INC,11915.0,5928.0,21500.0,A,4848 W MADISON ST,60644,AUSTIN,25,28,17031251800,170313000000000.0,41.88058389,-87.74705294,438015.1185407323,4636787.503942486
312,312,"MORELIA SUPERMARKET #2, INC.",1648410.0,298039.0,12000.0,A,4833 W DIVERSEY AVE,60639,BELMONT CRAGIN,19,31,17031190800,170312000000000.0,41.93140629,-87.74793697,437990.968798946,4642430.855746468
313,313,"MORELIA SUPERMARKET, INC.",1892862.0,243702.0,8000.0,B,7300 N WESTERN AVE,60645,WEST RIDGE,2,50,17031020200,170310000000000.0,42.01418398,-87.69037835,442837.05955463473,4651581.568206329
314,314,MORGAN FOOD CORP LLC,1270949.0,250439.0,3500.0,B,6600 S MORGAN ST,60621,ENGLEWOOD,68,17,17031681000,170317000000000.0,41.77412895,-87.649646,446007.88585377386,4624902.4389299285
315,315,MOROLEON FOODS #2 INC.,1801622.0,314329.0,3025.0,B,4257 S ROCKWELL ST,60632,BRIGHTON PARK,58,12,17031580700,170316000000000.0,41.81577112,-87.6893859,442742.1592236469,4629551.506140899
316,316,MORSE FOOD AND MEAT MARKET,1518304.0,280735.0,17000.0,A,1430 W MORSE AVE,60626,ROGERS PARK,1,49,17031010600,170310000000000.0,42.00799492,-87.66717415,444753.0081163763,4650879.162393214
317,317,MOUNSEF INTERNATIONAL,21126.0,86704.0,10001.0,A,4738 N KEDZIE AVE,60625,ALBANY PARK,14,33,17031140701,170311000000000.0,41.96779309,-87.7086027,441285.4659821569,4646443.137708551
318,318,MR G'S FOOD & LIQUOR,1429.0,263.0,3000.0,B,332 E 58TH ST,60637,WASHINGTON PARK,40,20,17031400400,170314000000000.0,41.78942986,-87.61784034,448663.4740953506,4626581.748764947
319,319,MUNCHIES ON LARRABEE,2073925.0,210118.0,2500.0,B,1012 N LARRABEE ST,60610,NEAR NORTH SIDE,8,27,17031842200,170318000000000.0,41.90084859,-87.64325554,446644.3630148683,4638967.683004642
320,320,Municipal Foods,1478386.0,273724.0,9980.0,B,2559 W DIVISION ST,60622,WEST TOWN,24,26,17031242500,170312000000000.0,41.90285923,-87.69188858,442612.214210392,4639222.31068511
321,321,NANCE FOOD MART,4756.0,3277.0,4500.0,B,10935 S WENTWORTH AVE,60628,ROSELAND,49,34,17031491000,170315000000000.0,41.69515316,-87.62782024,447757.8742514455,4616120.72075498
322,322,NANCY FOODS INC,79959.0,23327.0,2500.0,B,12315 S STATE ST,60628,WEST PULLMAN,53,9,17031530600,170315000000000.0,41.6702524,-87.62227196,448199.5917494238,4613352.801688267
323,323,NATIONAL FRUIT STOP,23627.0,9531.0,3000.0,B,3523 W LAWRENCE AVE,60625,ALBANY PARK,14,33,17031140701,170311000000000.0,41.96825564,-87.71687738,440600.2552207593,4646500.198088132
324,324,Natural Country Deli,2017781.0,350688.0,3500.0,B,6452 N MILWAUKEE AVE,60631,NORWOOD PARK,10,41,17031100200,170311000000000.0,41.99849297,-87.78909537,434647.2362929828,4649910.030718954
325,325,NAYAB MART,1444872.0,269649.0,3125.0,B,2449 W DEVON AVE,60659,WEST RIDGE,2,50,17031020802,170310000000000.0,41.99758912,-87.69183691,442701.40162192093,4649740.018786656
326,326,NEIL'S FOOD,1998505.0,221849.0,3500.0,B,7749 S HALSTED ST,60620,AUBURN GRESHAM,71,17,17031710100,170317000000000.0,41.75283042,-87.64395052,446463.53746355727,4622534.2081136815
327,327,NEW LA ESTRELLA FOODS INC.,2003267.0,348383.0,5800.0,B,3003 W 63RD ST,60629,CHICAGO LAWN,66,15,17031660600,170317000000000.0,41.77893156,-87.69841709,441958.8262422266,4625467.419521891
328,328,NEW POP-IN,1719179.0,306063.0,8784.0,B,413 S KEDZIE AVE,60612,EAST GARFIELD PARK,27,28,17031271200,170313000000000.0,41.87542375,-87.70582036,441431.59864926606,4636185.628183004
329,329,NICKEL LIQUOR & MINI MART INC,22084.0,9178.0,10001.0,A,3637 W DIVISION ST,60651,HUMBOLDT PARK,23,27,17031231200,170312000000000.0,41.90263376,-87.71793124,440451.91841542785,4639215.027117629
330,330,NOOR MEAT,61680.0,19506.0,3000.0,B,2505 W DEVON AVE,60659,WEST RIDGE,2,50,17031020802,170310000000000.0,41.99757381,-87.6925486,442642.4447171624,4649738.795407845
331,331,NORTHWEST FOOD & LIQUOR,1119636.0,209419.0,3180.0,B,5170 W NORTH AVE,60639,AUSTIN,25,37,17031250200,170313000000000.0,41.9096149,-87.75547797,437344.45004848245,4640016.874886664
332,332,"OGIES FOOD, INC",26972.0,11210.0,10001.0,A,2600 W LITHUANIAN PLAZA CT,60629,CHICAGO LAWN,66,15,17031660900,170317000000000.0,41.76836584,-87.68830091,442790.1362655517,4624287.577852764
333,333,OHIO FOOD MART,1225367.0,243092.0,3500.0,B,5345 W OHIO ST,60644,AUSTIN,25,37,17031251500,170313000000000.0,41.89104929,-87.75973284,436973.3154761792,4637958.689343272
334,334,OLD WORLD MARKET,7507.0,3851.0,10001.0,A,5129 N BROADWAY,60640,UPTOWN,3,48,17031031200,170310000000000.0,41.9754754,-87.65969701,445344.35986267036,4647263.738765059
335,335,OLIVE MOUNT MART,1337266.0,205718.0,3000.0,B,3536 W 63RD ST,60629,CHICAGO LAWN,66,15,17031660400,170317000000000.0,41.77894012,-87.71186857,440840.9573491634,4625477.536602092
336,336,ONE STOP,2032029.0,352811.0,2500.0,B,4401 W MADISON ST,60624,WEST GARFIELD PARK,26,28,17031260500,170313000000000.0,41.88049945,-87.73559596,438965.65876515023,4636769.917308383
337,337,ONE STOP FOOD & LIQUOR STORE,1094.0,205.0,58000.0,A,4301 S LAKE PARK AVE,60653,KENWOOD,39,4,17031390100,170314000000000.0,41.81686515,-87.59868884,450276.00085496524,4629616.513351427
338,338,ORIENTAL ASIA MARKET INC.,1903198.0,330517.0,7500.0,B,4932 N SHERIDAN RD,60640,UPTOWN,3,46,17031031200,170310000000000.0,41.97255593,-87.65505767,445726.2505640724,4646936.642943561
339,339,ORLEANS MARKET,23467.0,9485.0,3002.0,B,316 W ILLINOIS ST,60610,NEAR NORTH SIDE,8,42,17031081800,170311000000000.0,41.89086429,-87.63632919,447210.658772486,4637854.865638741
340,340,OSAMA FOOD MART,2031620.0,352625.0,2800.0,B,615 E 67TH ST,60637,WOODLAWN,42,20,17031421200,170314000000000.0,41.77295752,-87.6099734,449304.1700555091,4624748.234302656
341,341,OUTLET KINGDOM,2054475.0,356046.0,4000.0,B,3449 S HALSTED ST,60608,BRIDGEPORT,60,11,17031839700,170318000000000.0,41.83107494,-87.64597111,446360.82360252884,4631222.613811632
342,342,P & I FOOD & LIQUOR INC.,16647.0,6907.0,3000.0,B,4154 W DIVISION ST,60651,HUMBOLDT PARK,23,37,17031230600,170312000000000.0,41.90270681,-87.73101807,439366.5072169035,4639232.304887578
343,343,PAR BIRDIE FOODS,28222.0,11464.0,6000.0,B,2234 W DEVON AVE,60659,WEST RIDGE,2,50,17031020500,170310000000000.0,41.99790097,-87.68637822,443153.77544193005,4649771.005015135
344,344,"PARK FOODS OF 71ST STREET,INC.",1677517.0,300221.0,3500.0,B,2612 W 71ST ST,60629,CHICAGO LAWN,66,18,17031660900,170317000000000.0,41.76471714,-87.68875098,442749.4835278152,4623882.77950728
345,345,"PARK PACKING OF CHICAGO, INC.",2008956.0,340517.0,3500.0,B,1544 W 41ST ST,60609,NEW CITY,61,11,17031842600,170318000000000.0,41.81915944,-87.66423536,444833.9887653282,4629911.245400605
346,346,PARKSHORE MARKET LTD,26464.0,10858.0,2860.0,B,195 N HARBOR DR,60601,LOOP,32,42,17031320100,170313000000000.0,41.88617728,-87.6155996,448926.6425036809,4637321.933501265
347,347,PATEL BROS,25338.0,88729.0,5000.0,B,2610 W DEVON AVE,60659,WEST RIDGE,2,50,17031020602,170310000000000.0,41.9977473,-87.69525116,442418.7712774251,4649759.87180812
348,348,PAULINA MARKET,1680919.0,301699.0,10000.0,A,3501 N LINCOLN AVE,60657,LAKE VIEW,6,32,17031831900,,41.94525416,-87.67238979,444266.4332736386,4643916.483656305
349,349,PAULINA SUPER MARKET INC,4851.0,3286.0,7000.0,B,7622 N PAULINA ST,60626,ROGERS PARK,1,49,17031010100,170310000000000.0,42.02008732,-87.67323456,444261.7181120736,4652225.7096039
350,350,PEORIA PACKING LTD,33970.0,14795.0,8000.0,B,1300 W LAKE ST,60607,NEAR WEST SIDE,28,27,17031833000,170318000000000.0,41.88558042,-87.65895691,445328.9678341532,4637282.379461781
351,351,PERSONAL LIQUORS INC,8913.0,4189.0,6000.0,B,4241 W MADISON ST,60624,WEST GARFIELD PARK,26,28,17031260600,170313000000000.0,41.8805392,-87.73221604,439246.13900983107,4636771.9324361235
352,352,PETERSON FOOD MART,1272746.0,251347.0,2500.0,B,2534 W PETERSON AVE,60659,WEST RIDGE,2,50,17031020802,170310000000000.0,41.99058521,-87.69353452,442554.5051305817,4648963.514786883
353,353,PETE'S FRESH MARKET,1598145.0,292834.0,50000.0,A,3448 E 118TH ST,60617,HEGEWISCH,55,10,17031550100,170316000000000.0,41.68105956,-87.53936754,455108.42379638157,4614506.132422867
354,354,PETE'S FRESH SUPERMARKET,1771242.0,312119.0,75000.0,A,2526 W CERMAK RD,60608,SOUTH LAWNDALE,30,28,17031840700,170318000000000.0,41.85210065,-87.68905111,442802.32108058594,4633584.824908593
355,355,PETE'S MARKET,36823.0,15303.0,10001.0,A,5724 S KEDZIE AVE,60629,GAGE PARK,63,14,17031630900,170316000000000.0,41.78911255,-87.70357973,441539.0377050824,4626601.267710568
356,356,PETE'S MEAT & GROCERY #2,1646096.0,296662.0,7500.0,B,2001 W 71ST ST,60636,WEST ENGLEWOOD,67,17,17031672000,170317000000000.0,41.76469612,-87.67359278,444009.45535466645,4623870.467750935
357,357,PETE'S PRODUCE,1476553.0,273114.0,5000.0,B,1543 E 87TH ST,60619,CALUMET HEIGHTS,48,8,17031480200,170315000000000.0,41.73679546,-87.58627251,451246.6363858507,4620719.650532454
358,358,PETE'S PRODUCE,1448266.0,271341.0,10000.0,A,1411 W 87TH ST,60620,AUBURN GRESHAM,71,21,17031711400,170317000000000.0,41.73574485,-87.65871771,445221.30253852136,4620646.581472182
359,359,POLONIA FOOD MART,6455.0,3630.0,10001.0,A,1956 W ARMITAGE AVE,60622,LOGAN SQUARE,22,32,17031832300,170318000000000.0,41.91787072,-87.67748062,443820.4341858006,4640879.467640227
360,360,POTASH BROS INC,19826.0,8018.0,10001.0,A,875 N STATE ST,60610,NEAR NORTH SIDE,8,42,17031081201,170311000000000.0,41.8988782,-87.62811115,447898.93732701737,4638739.607135522
361,361,POTASH BROS. SUPERMARKET,164.0,21.0,12000.0,A,1525 N CLARK ST,60610,NEAR NORTH SIDE,8,42,17031080201,170311000000000.0,41.91011794,-87.63149089,447627.77733709064,4639989.588117538
362,362,PRESTIGE LIQUORS,1883995.0,325934.0,2900.0,B,7104 S WESTERN AVE,60636,CHICAGO LAWN,66,18,17031661000,170317000000000.0,41.7644956,-87.68338427,443195.38344549714,4623854.62491275
363,363,PUERTO RICO FOOD & LIQUORS,2033049.0,353309.0,2500.0,B,2559 W AUGUSTA BLVD,60622,WEST TOWN,24,26,17031242500,170312000000000.0,41.89922158,-87.69173812,442621.43734579394,4638818.329678005
364,364,QUALITY FOOD ON 71 ST INC,76481.0,22614.0,3000.0,B,2557 W 71ST ST,60629,CHICAGO LAWN,66,18,17031661000,170317000000000.0,41.76451168,-87.68798666,442812.8334082855,4623859.459832337
365,365,QUICK STOP FOOD MART,39791.0,3604.0,3000.0,B,2751 W PRATT BLVD,60645,WEST RIDGE,2,50,17031020601,170310000000000.0,42.00475007,-87.69942278,442079.62411944213,4650540.201390765
366,366,QUINTESSENCE,2033012.0,350756.0,3000.0,B,1532 N PULASKI RD,60651,HUMBOLDT PARK,23,30,17031230600,170312000000000.0,41.90910776,-87.72663415,439736.1490090977,4639939.900285965
367,367,"R & S DISCOUNT FOOD, WINE, & LIQUOR",8647.0,4130.0,2800.0,B,2425 W DIVERSEY AVE,60647,LOGAN SQUARE,22,1,17031830900,170318000000000.0,41.93204685,-87.68897869,442879.6070803779,4642461.015012774
368,368,RAINBOW FINER FOOD & LIQUOR,9138.0,4236.0,3500.0,B,6316 S ASHLAND AVE,60636,WEST ENGLEWOOD,67,16,17031671200,170317000000000.0,41.77892241,-87.66435268,444789.7180818237,4625443.972176523
369,369,RAINBOW GROCERY,61801.0,19562.0,2500.0,B,2003 W 69TH ST,60636,WEST ENGLEWOOD,67,17,17031671500,170317000000000.0,41.76832833,-87.67381938,443993.77890811855,4624273.882136523
370,370,"RICH'S DELI & LIQUOR, INC",16735.0,6920.0,3400.0,B,857 N WESTERN AVE,60622,WEST TOWN,24,32,17031242400,170312000000000.0,41.89746098,-87.68673856,443034.5802707757,4638619.5224661
371,371,RICHWELL MARKET,1070189.0,205927.0,7500.0,B,1835 S CANAL ST,60616,LOWER WEST SIDE,31,25,17031843200,170318000000000.0,41.85665718,-87.63875335,446981.2884324051,4634058.441263763
372,372,RIGO'S GROCERY,1144306.0,215370.0,2500.0,B,2858 S LAWNDALE AVE,60623,SOUTH LAWNDALE,30,22,17031301702,170313000000000.0,41.83893675,-87.71723055,440450.94480153016,4632142.433105882
373,373,"RIO GRANDE FRUIT MARKET, INC.",1042285.0,201574.0,3750.0,B,3501 W NORTH AVE,60647,HUMBOLDT PARK,23,26,17031230800,170312000000000.0,41.90991071,-87.71438551,440752.7458489333,4640020.516969269
374,374,RITE PRICE FOOD,1198136.0,222688.0,3600.0,B,5606 W DIVISION ST,60651,AUSTIN,25,29,17031250600,170313000000000.0,41.90225069,-87.76595092,436468.5695380345,4639206.943919337
375,375,RIVERSIDE DELI,6403.0,3619.0,5500.0,B,1656 W CORTLAND ST,60622,LOGAN SQUARE,22,32,17031832300,170318000000000.0,41.91618612,-87.67013494,444428.1106698786,4640687.643799502
376,376,RIVIERA FOODS,39650.0,89265.0,3500.0,B,3218 N HARLEM AVE,60634,DUNNING,17,36,17031170800,170312000000000.0,41.93859128,-87.8069148,433108.7826475697,4643272.934664236
377,377,RJ Liquors,1597198.0,292263.0,3550.0,B,5640 W FULLERTON AVE,60639,BELMONT CRAGIN,19,30,17031190602,170312000000000.0,41.92406442,-87.76766049,436348.4469294621,4641630.151937337
378,378,RODRIGUEZ FRUITS & VEGETABLE,18231.0,7487.0,2626.0,B,2458 S ST LOUIS AVE,60623,SOUTH LAWNDALE,30,22,17031300700,170313000000000.0,41.84632986,-87.7125514,440846.2500333793,4632960.032646597
379,379,ROMAN BROS 1 INC,11900.0,5925.0,10001.0,A,6978 N CLARK ST,60626,ROGERS PARK,1,49,17031010702,170310000000000.0,42.00885647,-87.67408037,444181.8720422226,4650979.300050562
380,380,ROSE-RIDGE FOODS,1145417.0,216010.0,3000.0,B,10500 S MICHIGAN AVE,60628,ROSELAND,49,9,17031490902,170315000000000.0,41.70341522,-87.62080968,448347.8509332251,4617033.777580425
381,381,ROYLA BLUE FOODS,27007.0,63611.0,2500.0,B,4359 S CAMPBELL AVE,60632,BRIGHTON PARK,58,12,17031580700,170316000000000.0,41.81393768,-87.68692201,442945.1747002277,4629346.307496709
382,382,"S & K FOOD & LIQUOR, INC.",1544.0,291.0,10001.0,A,7500 S EXCHANGE AVE,60649,SOUTH SHORE,43,7,17031431302,170314000000000.0,41.75899276,-87.56037781,453416.0508618227,4623169.751518185
